Tau,Baseline,CGAR Mean,Baseline Mean,Improvement (%),p-value,Cohen's d,Significant
80,Round Robin,5845.469677796688,58191.829752200116,89.95482750295254,1.8593129379394195e-05,-2.29664056786036,True
80,Least Connections,5845.469677796688,45483.30199933688,87.14809738773603,0.03215430901309633,-0.8682203975198792,True
80,Pure DQN,5845.469677796688,10427.19765745037,43.94016619009784,0.010725545252765738,-1.0257548744543985,True
80,Eps-Greedy DQN,5845.469677796688,6639.281813330972,11.956295241759332,0.4014531377308469,-0.31126021524232494,False
80,Heuristic Only,5845.469677796688,71123.00432158474,91.78118284856721,0.004549556595035403,-1.2310780057592914,True
80,RL Only,5845.469677796688,5075.258282335224,-15.175806877498953,0.36602679488103707,0.33674223132403874,False
80,Static Hybrid,5845.469677796688,9168.6232878731,36.244848389308224,0.005938846455223289,-1.08986551716857,True
