Tau,Baseline,CGAR Mean,Baseline Mean,Improvement (%),p-value,Cohen's d,Significant
20,Round Robin,4894.949310386191,58191.829752200116,91.58825331454521,1.5536147627974134e-05,-2.34222606773982,True
20,Least Connections,4894.949310386191,45483.30199933688,89.23792008228084,0.02879200450981601,-0.8894076610187901,True
20,Pure DQN,4894.949310386191,10417.066819298483,53.01029171361471,0.002590253066613526,-1.2809296631256306,True
20,Eps-Greedy DQN,4894.949310386191,6749.956544962807,27.48176558204549,0.02771372965028009,-0.8485233087191241,True
20,Heuristic Only,4894.949310386191,71123.00432158474,93.1176285969958,0.004123628227352833,-1.249386392420409,True
20,RL Only,4894.949310386191,5074.624137763475,3.54065291338939,0.7928355870569264,-0.0968710007502597,False
20,Static Hybrid,4894.949310386191,9269.543587444567,47.193200353291246,0.00020544695232974815,-1.6006550245118019,True
