Tau,Baseline,CGAR Mean,Baseline Mean,Improvement (%),p-value,Cohen's d,Significant
200,Round Robin,6763.6392407428175,58191.829752200116,88.37699507036535,2.2081423385438095e-05,-2.2511051558132875,True
200,Least Connections,6763.6392407428175,45483.30199933688,85.12940146508838,0.03577078119460747,-0.8476156668929345,True
200,Pure DQN,6763.6392407428175,10367.529436097702,34.76132108009114,0.04604831610910575,-0.7688590409395781,True
200,Eps-Greedy DQN,6763.6392407428175,6681.952878948554,-1.2224923353113712,0.9408868540972078,0.027362647694517222,False
200,Heuristic Only,6763.6392407428175,71123.00432158474,90.49022281151,0.005004320771464259,-1.2132386471167882,True
200,RL Only,6763.6392407428175,5060.1600566463885,-33.66453165565294,0.1049652005032258,0.6210873472845485,False
200,Static Hybrid,6763.6392407428175,9228.985837011363,26.71308245356353,0.05864582556145002,-0.7199662036317753,False
